DateChargement_jour,DateLivraison_jour,Poids
250.0,254.0,0.26495
250.0,251.0,1.83851
250.0,253.0,0.33378
250.0,253.0,0.917
250.0,253.0,0.70685
250.0,252.0,2.7015
250.0,250.0,0.5281
250.0,253.0,3.06052
250.0,254.0,0.41344
250.0,250.0,2.18311
250.0,254.0,0.49076
250.0,253.0,1.3966
250.0,252.0,1.008
250.0,251.0,0.47044
250.0,251.0,2.49737
250.0,250.0,2.235
250.0,252.0,0.81113
250.0,253.0,0.12934
250.0,251.0,0.965
250.0,254.0,1.69396
251.0,253.0,0.31735
251.0,254.0,0.4899
251.0,253.0,0.8024
251.0,255.0,0.724
251.0,252.0,0.31658
251.0,254.0,0.65939
251.0,253.0,1.202
251.0,253.0,1.26203
251.0,255.0,5.41928
251.0,253.0,1.82313
251.0,255.0,1.6043
251.0,253.0,1.302
251.0,253.0,0.50104
251.0,252.0,1.4755
251.0,252.0,0.29911
251.0,253.0,1.51755
251.0,253.0,0.93061
251.0,252.0,0.12286
251.0,252.0,1.43842
252.0,255.0,0.275
252.0,253.0,0.02632
252.0,255.0,1.8394
252.0,253.0,0.48075
252.0,256.0,0.30046
252.0,255.0,0.5672
252.0,253.0,1.812
252.0,253.0,0.18987
252.0,253.0,0.60225
252.0,253.0,0.138
252.0,253.0,2.40884
252.0,254.0,0.66438
253.0,255.0,0.38278
253.0,255.0,0.536
253.0,255.0,5.72366
253.0,254.0,0.98396
253.0,254.0,0.80983
253.0,257.0,1.6674
253.0,254.0,1.662
253.0,255.0,1.535
253.0,254.0,0.28076
253.0,256.0,0.664
253.0,257.0,1.05466
253.0,254.0,0.5025
253.0,254.0,0.94723
253.0,254.0,0.19365
253.0,255.0,0.37678
253.0,254.0,2.04
253.0,255.0,0.231
253.0,255.0,0.49914
254.0,255.0,1.1502
254.0,255.0,0.78692
254.0,255.0,1.32017
254.0,256.0,4.90956
254.0,255.0,1.05308
254.0,255.0,1.58028
254.0,258.0,1.9099
254.0,255.0,0.438
254.0,255.0,3.12984
254.0,255.0,2.21659
254.0,255.0,0.92168
254.0,256.0,0.39
254.0,259.0,0.2935
254.0,258.0,0.29572
254.0,255.0,2.53352
254.0,256.0,1.65561
254.0,255.0,0.46307
255.0,256.0,0.29246
255.0,256.0,4.474
255.0,258.0,3.81649
255.0,256.0,0.29658
255.0,257.0,1.63969
255.0,258.0,0.32841
255.0,258.0,0.24904
255.0,258.0,0.46
255.0,258.0,0.473
255.0,256.0,0.52015
255.0,256.0,1.8124
255.0,256.0,0.5284
255.0,258.0,0.45981
255.0,256.0,0.97338
256.0,258.0,0.89282
256.0,257.0,2.31233
256.0,260.0,3.1381
256.0,257.0,1.639
256.0,257.0,0.79067
256.0,260.0,1.18102
256.0,257.0,0.32415
256.0,260.0,2.001
256.0,258.0,1.0608
256.0,260.0,0.22926
256.0,257.0,3.906
256.0,258.0,0.53322
256.0,257.0,0.93639
256.0,258.0,3.7981
257.0,259.0,0.41471
257.0,258.0,1.60647
257.0,258.0,0.765
257.0,258.0,4.9
257.0,258.0,0.73803
257.0,259.0,0.6775
257.0,258.0,0.728
257.0,259.0,0.72422
257.0,260.0,3.08543
257.0,261.0,0.95894
257.0,258.0,0.151
257.0,259.0,1.34525
257.0,258.0,0.60989
257.0,258.0,0.40545
257.0,258.0,1.56515
257.0,259.0,0.59393
257.0,261.0,3.10274
258.0,261.0,2.07036
258.0,259.0,0.9786
258.0,259.0,0.993
258.0,259.0,0.429
258.0,259.0,0.27771
258.0,259.0,1.60002
258.0,260.0,2.579
259.0,260.0,1.067
259.0,260.0,0.19184
259.0,260.0,6.2
259.0,260.0,1.98907
259.0,260.0,0.68224
259.0,260.0,3.412
259.0,260.0,0.39599
259.0,260.0,0.89
259.0,264.0,1.90966
259.0,261.0,0.32791
259.0,260.0,0.77233
259.0,260.0,0.336
259.0,260.0,0.88078
259.0,261.0,1.61115
260.0,263.0,5.7569
260.0,261.0,0.99976
260.0,261.0,2.00306
260.0,262.0,0.41621
260.0,261.0,0.19706
260.0,262.0,0.525
260.0,261.0,0.55395
260.0,261.0,0.35558
260.0,261.0,3.72837
260.0,261.0,0.322
260.0,262.0,1.4317
260.0,261.0,3.39157
260.0,262.0,0.18945
260.0,261.0,0.83483
260.0,261.0,0.4073
260.0,261.0,0.54886
260.0,261.0,1.58
261.0,264.0,0.506
261.0,262.0,1.5239
261.0,262.0,3.56915
261.0,262.0,1.273
261.0,262.0,0.59938
261.0,262.0,2.41016
261.0,263.0,0.443
261.0,262.0,0.832
261.0,263.0,0.577
261.0,262.0,0.77227
261.0,263.0,0.074
261.0,262.0,0.331
261.0,262.0,0.76931
261.0,262.0,1.26785
261.0,264.0,0.14996
261.0,262.0,1.11341
261.0,262.0,0.92
261.0,262.0,1.05738
261.0,262.0,0.7165
261.0,263.0,1.204
261.0,263.0,1.38667
261.0,262.0,0.37181
261.0,264.0,1.455
261.0,262.0,0.568
262.0,263.0,0.545
262.0,264.0,0.335
262.0,263.0,0.55
262.0,264.0,0.74926
262.0,265.0,0.5885
262.0,264.0,0.23724
262.0,264.0,2.025
262.0,265.0,0.619
262.0,265.0,0.38127
262.0,263.0,0.76704
262.0,264.0,1.24726
262.0,263.0,0.64023
262.0,263.0,0.35482
262.0,263.0,0.3316
262.0,263.0,2.093
262.0,263.0,3.57554
262.0,265.0,1.8341
262.0,265.0,0.9752
262.0,264.0,0.88823
262.0,264.0,1.3446
263.0,268.0,1.178
263.0,266.0,0.44359
263.0,267.0,0.34666
263.0,264.0,2.84832
263.0,267.0,1.431
263.0,267.0,1.06518
263.0,267.0,1.62277
263.0,266.0,1.4976
263.0,266.0,0.81358
263.0,264.0,3.2825
263.0,266.0,2.644
263.0,264.0,2.33547
263.0,264.0,1.4858
263.0,264.0,0.465
263.0,266.0,0.35495
263.0,265.0,2.48271
263.0,265.0,1.63961
263.0,264.0,1.1622
264.0,265.0,2.55142
264.0,265.0,0.31351
264.0,269.0,0.43905
264.0,265.0,1.649
264.0,265.0,0.409
264.0,265.0,0.2313
264.0,265.0,2.60002
264.0,267.0,0.45
264.0,266.0,0.30905
264.0,266.0,0.77664
264.0,265.0,0.98174
264.0,265.0,0.60998
264.0,265.0,0.85632
264.0,265.0,0.102
265.0,266.0,0.48889
265.0,268.0,1.29151
265.0,269.0,0.88
265.0,266.0,1.534
265.0,268.0,0.515
265.0,267.0,1.21257
265.0,267.0,0.55542
265.0,266.0,1.43944
265.0,267.0,2.42144
265.0,266.0,0.2447
265.0,268.0,1.75277
265.0,267.0,0.26466
265.0,266.0,1.303
265.0,267.0,0.78516
265.0,267.0,0.327
266.0,271.0,2.01332
266.0,270.0,0.67617
266.0,269.0,0.42878
266.0,268.0,1.66649
266.0,267.0,0.40501
266.0,267.0,1.37283
266.0,267.0,6.07929
266.0,267.0,0.46628
266.0,268.0,4.34931
266.0,269.0,0.19792
266.0,270.0,3.787
266.0,267.0,0.27926
266.0,267.0,2.89464
266.0,267.0,2.24307
266.0,268.0,0.63539
266.0,268.0,0.5785
266.0,267.0,0.22291
266.0,268.0,5.045
266.0,267.0,2.331
266.0,268.0,1.48732
267.0,269.0,0.48
267.0,269.0,0.296
267.0,268.0,0.37375
267.0,268.0,0.507
267.0,268.0,3.26408
267.0,268.0,1.08949
267.0,268.0,4.93929
267.0,268.0,0.61222
267.0,268.0,1.10801
267.0,268.0,4.1368
267.0,269.0,1.54336
267.0,272.0,1.5546
267.0,268.0,0.49476
267.0,268.0,2.4655
267.0,268.0,0.96488
267.0,269.0,0.17197
267.0,269.0,1.86009
267.0,268.0,2.0266
267.0,268.0,3.215
267.0,268.0,1.238
267.0,269.0,0.3769
267.0,268.0,0.36644
267.0,268.0,0.275
267.0,268.0,2.92922
267.0,271.0,0.40902
268.0,269.0,0.8666
268.0,271.0,6.03044
268.0,270.0,0.511
268.0,270.0,0.5838
268.0,270.0,1.85
268.0,269.0,1.04386
268.0,269.0,1.18
268.0,269.0,0.35272
268.0,269.0,0.5003
268.0,269.0,1.34473
268.0,270.0,0.49047
268.0,272.0,4.60236
268.0,269.0,0.714
268.0,269.0,0.32051
268.0,269.0,0.235
268.0,269.0,0.59244
268.0,270.0,4.05716
268.0,269.0,1.013
268.0,269.0,0.57801
268.0,269.0,0.329
269.0,273.0,0.09476
269.0,270.0,2.3
269.0,271.0,0.857
269.0,269.0,0.69005
269.0,270.0,1.05262
269.0,274.0,0.4278
269.0,270.0,0.32
269.0,270.0,0.236
269.0,270.0,0.60602
269.0,270.0,0.719
269.0,270.0,3.06823
269.0,270.0,0.13629
269.0,270.0,1.24733
269.0,270.0,0.61844
269.0,271.0,0.15719
269.0,272.0,1.18382
269.0,272.0,0.379
269.0,270.0,0.38751
269.0,272.0,0.33637
269.0,270.0,2.913
270.0,275.0,1.12972
270.0,271.0,0.38296
270.0,271.0,1.77664
270.0,275.0,0.62882
270.0,272.0,0.37471
270.0,273.0,0.095
270.0,271.0,1.428
270.0,271.0,0.61897
270.0,272.0,0.434
270.0,272.0,0.819
270.0,271.0,0.35
270.0,271.0,0.9345
270.0,271.0,1.6256
270.0,272.0,0.237
270.0,271.0,1.826
270.0,273.0,0.33486
270.0,271.0,2.63748
270.0,271.0,1.17193
270.0,271.0,1.2479
270.0,271.0,0.23979
270.0,272.0,3.77445
270.0,273.0,2.12168
270.0,271.0,0.3004
270.0,271.0,0.6782
270.0,272.0,0.23354
270.0,271.0,0.13446
271.0,272.0,0.22329
271.0,272.0,0.63
271.0,272.0,0.65562
271.0,273.0,0.32872
271.0,275.0,0.2374
271.0,272.0,0.39624
271.0,275.0,0.642
271.0,273.0,0.36662
271.0,273.0,3.4741
271.0,275.0,0.373
271.0,273.0,0.38
271.0,274.0,1.34727
271.0,272.0,0.502
271.0,272.0,1.29586
271.0,272.0,1.05416
271.0,273.0,0.22169
271.0,273.0,0.343
271.0,272.0,0.7616
271.0,272.0,1.48855
271.0,272.0,0.94198
271.0,272.0,1.22082
272.0,276.0,1.04091
272.0,274.0,0.375
272.0,276.0,0.21204
272.0,274.0,0.92
272.0,274.0,0.5
272.0,273.0,0.679
272.0,273.0,0.56726
272.0,274.0,0.73231
272.0,273.0,2.8774
272.0,273.0,0.5
272.0,274.0,0.9
272.0,274.0,5.24517
272.0,273.0,1.3767
272.0,274.0,0.94436
272.0,274.0,0.6478
272.0,274.0,0.17773
272.0,275.0,0.29551
272.0,274.0,0.45528
273.0,275.0,1.89852
273.0,274.0,0.58775
273.0,277.0,0.4201
273.0,274.0,3.33446
273.0,274.0,0.35878
273.0,276.0,1.82526
273.0,276.0,3.45486
273.0,275.0,0.45941
273.0,275.0,0.2265
273.0,275.0,1.4393
273.0,275.0,0.85874
273.0,274.0,2.54356
273.0,274.0,3.518
273.0,275.0,4.304
273.0,275.0,2.00077
273.0,274.0,0.49915
273.0,274.0,2.09915
274.0,275.0,0.30085
274.0,276.0,0.3732
274.0,275.0,5.31017
274.0,275.0,0.80763
274.0,275.0,1.09989
274.0,275.0,0.44579
274.0,275.0,1.99294
274.0,276.0,0.508
274.0,276.0,0.246
274.0,277.0,4.0226
274.0,276.0,1.032
274.0,277.0,1.2449
274.0,275.0,0.0954
274.0,275.0,0.64845
274.0,275.0,0.51292
274.0,278.0,0.647
274.0,276.0,0.608
275.0,276.0,0.30105
275.0,276.0,0.9739
275.0,276.0,1.55091
275.0,277.0,2.28
275.0,276.0,1.61452
275.0,277.0,0.397
275.0,277.0,0.106
275.0,277.0,0.52872
275.0,276.0,1.1665
275.0,277.0,0.714
275.0,277.0,1.202
275.0,276.0,2.72453
276.0,277.0,0.37344
276.0,280.0,0.58358
276.0,277.0,1.75775
276.0,277.0,7.23
276.0,277.0,0.37
276.0,280.0,0.518
276.0,279.0,0.87494
276.0,277.0,0.3461
276.0,277.0,1.02336
276.0,277.0,2.02
276.0,277.0,0.31674
276.0,280.0,0.90182
276.0,277.0,0.83705
276.0,277.0,2.016
276.0,279.0,0.71451
276.0,277.0,0.563
276.0,280.0,0.593
276.0,277.0,1.13438
276.0,277.0,0.6292
277.0,278.0,1.548
277.0,278.0,0.35126
277.0,279.0,0.38689
277.0,278.0,1.90556
277.0,278.0,0.31523
277.0,278.0,4.554
277.0,280.0,1.6819
277.0,278.0,1.332
277.0,278.0,0.79875
277.0,278.0,2.244
277.0,280.0,1.15993
277.0,281.0,0.49635
278.0,279.0,0.2673
278.0,279.0,0.33156
278.0,279.0,3.009
278.0,279.0,1.31572
278.0,282.0,1.285
278.0,281.0,0.36556
278.0,281.0,0.64127
278.0,282.0,1.8346
278.0,281.0,1.41088
278.0,278.0,3.0912
278.0,281.0,0.56812
278.0,281.0,3.30864
278.0,282.0,1.02291
278.0,280.0,1.3262
278.0,279.0,0.25875
278.0,279.0,0.46927
278.0,279.0,2.091
278.0,279.0,0.66523
278.0,280.0,1.03234
278.0,279.0,0.862
278.0,279.0,0.3479
279.0,280.0,0.444
279.0,282.0,0.326
279.0,282.0,1.04315
279.0,280.0,0.28448
279.0,280.0,0.182
279.0,281.0,0.65574
279.0,282.0,0.22911
279.0,280.0,1.18952
279.0,280.0,1.013
279.0,280.0,0.7652
279.0,281.0,0.84928
279.0,282.0,0.3214
279.0,281.0,2.244
279.0,282.0,3.457
279.0,281.0,1.568
279.0,280.0,1.03828
279.0,280.0,4.0919
279.0,281.0,0.28082
279.0,283.0,0.6152
279.0,281.0,0.66504
280.0,281.0,1.47648
280.0,281.0,2.106
280.0,282.0,0.64202
280.0,282.0,0.26522
280.0,282.0,0.84552
280.0,284.0,0.6911
280.0,281.0,2.39223
280.0,282.0,0.36352
280.0,281.0,0.328
280.0,281.0,2.66922
280.0,281.0,1.40844
280.0,283.0,0.78453
280.0,281.0,1.7006
280.0,282.0,0.34915
280.0,282.0,0.7019
280.0,281.0,1.7809
280.0,282.0,1.09825
280.0,282.0,2.42908
281.0,282.0,3.63604
281.0,283.0,0.6076
281.0,283.0,0.21945
281.0,282.0,1.67561
281.0,282.0,0.29214
281.0,283.0,0.184
281.0,284.0,0.75695
281.0,283.0,0.33069
281.0,285.0,0.3684
281.0,283.0,0.55572
281.0,282.0,6.59
281.0,283.0,1.25823
281.0,282.0,0.19692
281.0,283.0,1.01
281.0,282.0,2.68698
281.0,283.0,0.67322
281.0,286.0,0.506
281.0,285.0,0.33442
281.0,285.0,0.66052
281.0,282.0,0.356
281.0,283.0,1.27018
282.0,283.0,1.81451
282.0,283.0,0.44769
282.0,284.0,0.58022
282.0,283.0,1.0374
282.0,285.0,0.9267
282.0,283.0,0.74152
282.0,283.0,0.4486
282.0,284.0,0.59722
282.0,283.0,3.62526
282.0,285.0,0.242
282.0,284.0,0.514
282.0,283.0,0.30245
282.0,283.0,0.71121
282.0,284.0,0.3735
282.0,284.0,0.34427
282.0,285.0,0.23421
282.0,283.0,1.24565
283.0,284.0,0.55951
283.0,285.0,0.3193
283.0,284.0,0.486
283.0,286.0,1.02324
283.0,284.0,0.78017
283.0,285.0,0.4074
283.0,284.0,1.25463
283.0,285.0,0.92398
283.0,285.0,0.6293
283.0,287.0,0.56853
283.0,284.0,0.387
283.0,284.0,1.44454
283.0,284.0,3.6
283.0,284.0,0.81636
283.0,284.0,0.5106
283.0,284.0,3.1248
283.0,285.0,1.188
283.0,284.0,0.6618
283.0,287.0,1.80538
283.0,286.0,0.91947
284.0,288.0,0.519
284.0,286.0,0.80619
284.0,285.0,0.86753
284.0,285.0,0.64896
284.0,285.0,0.3438
284.0,286.0,0.36527
284.0,287.0,1.711
284.0,286.0,0.36355
284.0,285.0,1.1298
284.0,285.0,0.29255
284.0,288.0,0.29806
284.0,285.0,1.94322
284.0,285.0,0.306
284.0,287.0,0.34871
284.0,287.0,0.38268
284.0,285.0,1.08456
284.0,286.0,0.59336
284.0,288.0,0.60952
284.0,285.0,1.68588
284.0,285.0,3.555
284.0,285.0,2.56
284.0,286.0,0.287
284.0,286.0,1.20674
284.0,285.0,0.355
285.0,288.0,3.80823
285.0,289.0,0.29028
285.0,288.0,0.66893
285.0,286.0,4.03514
285.0,286.0,0.70364
285.0,288.0,0.16854
285.0,289.0,0.9327
285.0,287.0,0.39964
285.0,289.0,0.42307
285.0,289.0,1.0091
285.0,287.0,1.67
285.0,287.0,2.62388
285.0,287.0,0.30511
285.0,287.0,0.54692
285.0,289.0,1.2905
286.0,287.0,1.90506
286.0,290.0,0.91384
286.0,288.0,0.587
286.0,287.0,0.85238
286.0,287.0,0.74966
286.0,286.0,0.48129
286.0,288.0,0.26267
286.0,287.0,1.24552
286.0,289.0,0.17545
286.0,290.0,1.10102
286.0,288.0,0.2834
286.0,290.0,1.905
286.0,289.0,0.24825
286.0,289.0,3.89
286.0,290.0,0.376
287.0,289.0,1.3292
287.0,291.0,0.094
287.0,289.0,0.43806
287.0,290.0,0.40323
287.0,288.0,1.02745
287.0,288.0,0.24106
287.0,288.0,0.47593
287.0,288.0,1.73034
287.0,289.0,0.5798
287.0,288.0,0.3109
287.0,289.0,0.59765
287.0,288.0,0.24178
287.0,288.0,1.06221
288.0,290.0,1.51624
288.0,289.0,1.65544
288.0,292.0,0.34658
288.0,292.0,2.78449
288.0,289.0,0.38207
288.0,289.0,0.4362
288.0,289.0,1.90408
288.0,290.0,0.86596
288.0,290.0,1.687
288.0,289.0,0.6871
288.0,291.0,0.88923
288.0,290.0,1.07601
288.0,290.0,0.47035
288.0,289.0,0.3341
288.0,290.0,4.92698
288.0,291.0,1.48967
288.0,292.0,1.11899
288.0,289.0,0.75294
289.0,291.0,0.58762
289.0,291.0,1.5443
289.0,291.0,0.54308
289.0,290.0,0.2813
289.0,291.0,0.294
289.0,291.0,0.28932
289.0,293.0,4.59995
289.0,290.0,2.92737
289.0,291.0,0.333
289.0,291.0,1.07832
289.0,290.0,0.896
289.0,290.0,0.86192
289.0,291.0,1.496
289.0,292.0,0.3521
289.0,290.0,0.326
290.0,294.0,0.24771
290.0,291.0,0.38716
290.0,292.0,1.33038
290.0,292.0,2.06008
290.0,292.0,0.31464
290.0,291.0,0.65906
290.0,291.0,2.32265
290.0,293.0,2.12
290.0,291.0,1.0881
290.0,291.0,2.1376
290.0,292.0,1.39482
290.0,293.0,0.9735
290.0,291.0,4.70777
291.0,295.0,4.34321
291.0,292.0,5.181
291.0,294.0,0.49296
291.0,292.0,2.67618
291.0,293.0,0.25472
291.0,293.0,0.4473
291.0,293.0,0.54795
291.0,293.0,2.75411
291.0,293.0,3.01932
291.0,292.0,1.23666
291.0,292.0,0.505
291.0,294.0,2.07719
291.0,295.0,1.81602
291.0,292.0,1.05506
291.0,294.0,0.56642
291.0,294.0,0.008
291.0,292.0,1.12728
291.0,295.0,5.48314
291.0,293.0,1.73762
291.0,295.0,0.3521
291.0,293.0,1.30112
292.0,293.0,0.558
292.0,296.0,2.11952
292.0,294.0,2.52488
292.0,294.0,1.01914
292.0,294.0,0.19489
292.0,296.0,0.18041
292.0,294.0,0.87142
292.0,296.0,0.50692
292.0,293.0,0.46336
292.0,296.0,1.18121
292.0,295.0,0.67653
292.0,295.0,4.248
292.0,296.0,2.5836
292.0,296.0,1.66692
292.0,293.0,1.103
292.0,295.0,0.57
293.0,296.0,3.275
293.0,296.0,3.28237
293.0,296.0,1.46614
293.0,297.0,0.52157
293.0,295.0,3.19113
293.0,295.0,3.8808
293.0,294.0,1.05791
293.0,296.0,0.39736
293.0,295.0,0.4213
293.0,295.0,1.5456
293.0,294.0,0.43944
293.0,295.0,0.39254
293.0,295.0,1.88
293.0,295.0,0.88795
293.0,294.0,0.2213
293.0,297.0,0.4761
293.0,297.0,0.25712
294.0,295.0,0.44076
294.0,297.0,0.90508
294.0,296.0,0.306
294.0,295.0,0.35697
294.0,297.0,0.4257
294.0,296.0,0.2724
294.0,296.0,0.66642
294.0,296.0,0.34806
294.0,298.0,0.61886
294.0,296.0,0.32413
294.0,295.0,0.28742
294.0,295.0,0.3915
294.0,297.0,2.05532
294.0,296.0,0.2096
294.0,298.0,0.289
295.0,296.0,0.77278
295.0,296.0,0.35506
295.0,296.0,1.316
295.0,296.0,4.285
295.0,297.0,3.23766
295.0,297.0,0.38298
295.0,297.0,6.997
295.0,296.0,0.23746
295.0,298.0,0.511
295.0,296.0,1.5078
295.0,296.0,1.91352
295.0,298.0,0.6089
295.0,298.0,0.39043
295.0,297.0,0.60229
295.0,297.0,0.33712
295.0,296.0,1.82121
295.0,296.0,0.805
295.0,296.0,0.41922
295.0,299.0,1.48998
296.0,297.0,0.52025
296.0,297.0,0.8856
296.0,297.0,0.68515
296.0,297.0,1.3931
296.0,298.0,2.15186
296.0,300.0,0.42654
296.0,298.0,5.59542
296.0,297.0,0.56733
296.0,297.0,0.068
296.0,298.0,0.494
296.0,298.0,0.78067
296.0,297.0,4.05
296.0,297.0,1.4898
296.0,301.0,0.50808
296.0,298.0,0.416
296.0,298.0,0.45255
296.0,297.0,0.41391
297.0,299.0,0.75828
297.0,299.0,0.52452
297.0,301.0,1.26024
297.0,298.0,0.805
297.0,299.0,1.5456
297.0,299.0,0.421
297.0,298.0,0.3958
297.0,301.0,4.3198
297.0,298.0,1.77
297.0,299.0,0.523
297.0,298.0,0.441
297.0,299.0,0.48604
297.0,298.0,0.54575
297.0,298.0,0.13661
297.0,299.0,3.28878
297.0,298.0,1.55766
297.0,298.0,0.48506
297.0,298.0,2.22573
297.0,298.0,1.51
297.0,299.0,0.58772
298.0,301.0,3.23108
298.0,300.0,0.3126
298.0,301.0,0.6606
298.0,303.0,0.27906
298.0,302.0,0.38417
298.0,299.0,0.79144
298.0,299.0,1.53746
298.0,301.0,0.90795
298.0,299.0,0.97344
298.0,299.0,10.8
298.0,302.0,3.32868
298.0,300.0,0.5121
298.0,302.0,6.38445
298.0,302.0,1.323
298.0,303.0,1.08495
298.0,300.0,2.76972
299.0,300.0,0.84951
299.0,302.0,0.665
299.0,301.0,0.30813
299.0,300.0,0.1045
299.0,301.0,2.4364
299.0,301.0,0.8695
299.0,301.0,0.9261
299.0,300.0,0.42268
299.0,301.0,2.07121
299.0,300.0,2.14343
299.0,300.0,3.14956
299.0,303.0,0.77682
299.0,300.0,1.92914
299.0,303.0,0.19338
299.0,300.0,1.012
299.0,300.0,0.31423
299.0,301.0,1.7656
299.0,300.0,0.69568
299.0,300.0,0.77031
299.0,301.0,0.44283
300.0,302.0,0.38
300.0,305.0,1.71204
300.0,304.0,1.347
300.0,301.0,0.34224
300.0,305.0,3.24647
300.0,304.0,2.83038
300.0,301.0,0.6144
300.0,304.0,0.59549
300.0,305.0,0.43264
300.0,304.0,4.69356
300.0,304.0,0.913
300.0,302.0,2.0656
300.0,301.0,0.91475
300.0,301.0,2.06985
301.0,302.0,1.36537
301.0,302.0,1.13674
301.0,305.0,0.5213
301.0,303.0,4.95668
301.0,303.0,0.362
301.0,303.0,0.209
301.0,305.0,0.72847
301.0,303.0,2.49482
301.0,302.0,0.52245
301.0,303.0,1.01596
301.0,303.0,2.35704
301.0,303.0,0.599
301.0,302.0,0.33427
301.0,302.0,4.76181
302.0,304.0,2.26331
302.0,306.0,0.37423
302.0,303.0,0.79934
302.0,303.0,0.8489
302.0,303.0,1.61437
302.0,304.0,1.18215
302.0,304.0,1.73788
302.0,303.0,0.9472
302.0,303.0,0.46389
302.0,304.0,2.30195
302.0,304.0,1.28559
302.0,303.0,3.23956
302.0,304.0,1.2
302.0,304.0,0.21
302.0,303.0,0.21464
302.0,306.0,0.2309
303.0,304.0,0.1768
303.0,305.0,2.64017
303.0,303.0,0.4571
303.0,305.0,0.67242
303.0,304.0,1.393
303.0,309.0,0.62916
303.0,305.0,1.36584
303.0,305.0,0.63
303.0,305.0,5.7213
303.0,304.0,0.7252
303.0,308.0,0.65953
303.0,305.0,1.952
304.0,306.0,0.297
304.0,305.0,2.125
304.0,306.0,0.29477
304.0,308.0,1.484
304.0,305.0,4.642
304.0,308.0,0.32967
304.0,305.0,0.4946
304.0,305.0,1.27988
304.0,306.0,4.263
304.0,308.0,1.0397
304.0,308.0,0.66417
304.0,308.0,0.214
304.0,308.0,0.39398
304.0,306.0,1.3771
305.0,309.0,0.21284
305.0,308.0,2.5108
305.0,306.0,0.393
305.0,306.0,1.4633
305.0,306.0,0.5775
305.0,306.0,0.45084
305.0,306.0,0.73569
305.0,309.0,0.35184
305.0,307.0,0.43253
305.0,307.0,3.94002
306.0,311.0,1.09095
306.0,307.0,1.806
306.0,310.0,0.6223
306.0,307.0,1.58483
306.0,308.0,1.69824
306.0,310.0,0.77992
306.0,309.0,4.35874
306.0,309.0,1.2972
306.0,306.0,12.2028
306.0,307.0,1.03643
306.0,308.0,1.1092
306.0,308.0,3.3108
306.0,310.0,3.0666
306.0,307.0,4.04083
306.0,311.0,1.13328
306.0,310.0,0.46
306.0,310.0,0.90298
306.0,310.0,0.84951
307.0,311.0,2.93807
307.0,311.0,0.0882
307.0,309.0,6.031
307.0,311.0,1.342
307.0,311.0,0.242
307.0,309.0,0.77338
307.0,308.0,0.95555
307.0,309.0,3.61254
307.0,311.0,0.25691
307.0,311.0,0.3
307.0,311.0,0.5819
307.0,309.0,0.38806
307.0,309.0,0.555
307.0,310.0,0.9986
307.0,308.0,0.9505
307.0,309.0,0.33873
307.0,308.0,0.29726
307.0,308.0,0.52968
307.0,309.0,0.898
307.0,310.0,0.37007
307.0,310.0,4.35
307.0,311.0,1.902
308.0,308.0,1.10826
308.0,309.0,0.58241
308.0,309.0,0.09588
308.0,310.0,2.0058
308.0,312.0,3.406
308.0,310.0,3.309
308.0,311.0,1.612
308.0,311.0,1.7303
308.0,310.0,0.38606
308.0,309.0,1.24342
309.0,310.0,1.58592
309.0,310.0,0.6447
309.0,311.0,4.07124
309.0,311.0,2.16639
309.0,312.0,1.9762
309.0,311.0,1.3655
309.0,311.0,0.89
309.0,311.0,1.3792
309.0,310.0,1.214
309.0,314.0,0.39876
309.0,310.0,0.27
309.0,310.0,1.007
309.0,311.0,0.527
309.0,311.0,0.1921
309.0,311.0,2.24512
309.0,311.0,0.496
309.0,310.0,0.32148
310.0,311.0,4.27042
310.0,312.0,2.75852
310.0,311.0,1.03
310.0,311.0,0.8272
310.0,312.0,0.069
310.0,315.0,0.35418
310.0,310.0,0.402
310.0,312.0,4.8765
310.0,311.0,0.57384
310.0,313.0,0.8745
310.0,312.0,1.52074
310.0,311.0,0.8065
311.0,311.0,5.28085
311.0,313.0,0.2837
311.0,312.0,2.51893
311.0,312.0,1.26256
311.0,314.0,2.40087
311.0,312.0,0.87329
311.0,314.0,1.55042
311.0,313.0,4.73693
311.0,313.0,0.57344
311.0,315.0,0.62134
311.0,315.0,1.13848
311.0,313.0,12.4162
311.0,313.0,0.50454
312.0,315.0,0.8403
312.0,313.0,2.092
312.0,316.0,0.52552
312.0,314.0,0.8248
312.0,314.0,0.72335
312.0,314.0,2.91243
312.0,314.0,1.1479
312.0,314.0,1.89063
312.0,317.0,0.36766
312.0,314.0,0.12382
312.0,315.0,0.6384
312.0,316.0,2.19274
312.0,315.0,0.50486
312.0,314.0,1.33612
312.0,315.0,2.36606
313.0,315.0,0.76277
313.0,314.0,0.44635
313.0,316.0,0.28471
313.0,317.0,0.85343
313.0,317.0,4.88016
313.0,318.0,3.1774
313.0,318.0,1.2673
313.0,317.0,0.23369
313.0,317.0,0.7661
313.0,316.0,1.99962
313.0,315.0,1.22499
313.0,313.0,0.25889
313.0,318.0,0.533
313.0,318.0,0.502
313.0,315.0,0.28335
313.0,317.0,0.789
314.0,316.0,0.20171
314.0,316.0,0.66922
314.0,317.0,0.41864
314.0,315.0,3.13061
314.0,316.0,0.378
314.0,315.0,0.71052
314.0,315.0,0.11003
314.0,318.0,3.965
314.0,317.0,1.1168
314.0,314.0,4.32974
314.0,318.0,0.57112
314.0,318.0,2.03618
314.0,317.0,2.90999
