DateChargement,DateLivraison,Departement,Villes destinataire,Palette,Poids,MLin,Volume,Colis,Latitude,Longitude,MoisChargement
2021-03-16,2021-03-18,3, COSNE-D'ALLIER,1,0.94582,2.8,6.4,64,47.401935,2.943449,3
2021-03-16,2021-03-17,44, SAINTE-REINE-DE-BRETAGNE,4,1.8004,2.5,6.22,283,47.44547,-2.184908,3
2021-03-16,2021-03-17,50, SAINT-PIERRE-EGLISE,2,3.1132,2.9,7.98,177,49.675979,-1.40277,3
2021-03-16,2021-03-17,27, EVREUX,2,0.84244,0,5.29,28,49.020599,1.146898,3
2021-03-16,2021-03-17,20, BASTIA,2,0.46504,2.7,3.96,20,48.868956,2.393052,3
2021-03-16,2021-03-17,62, NORDAUSQUES,2,0.32289,2,3.34,129,50.818237,2.08992,3
2021-03-16,2021-03-20,24, BERGERAC,4,1.373,0,3.15,42,44.851436,0.482291,3
2021-03-16,2021-03-18,63, ISSOIRE,0,0.51445,2.7,7.58,48,45.542007,3.24313,3
2021-03-16,2021-03-17,69, SAINT-JEAN-D'ARDIERES,2,1.02435,2.9,11.3,44,46.111874,4.741322,3
2021-03-16,2021-03-19,8, VOUZIERS,0,0.28,1.2,1.2,32,49.414265,4.697693,3
2021-03-16,2021-03-18,82, MONTAUBAN,2,0.87352,2.5,6.35,53,44.020606,1.363813,3
2021-03-16,2021-03-17,71, CHAGNY,8,1.0057,0,14.15,95,46.907103,4.761834,3
2021-03-16,2021-03-18,71, MACON,4,3.153,3.3,11.15,47,46.323354,4.810857,3
2021-03-17,2021-03-20,87, AIXE-SUR-VIENNE,1,0.5424,1.4,7.06,45,45.798248,1.128024,3
2021-03-17,2021-03-18,42, FEURS,1,1.73206,3.3,8.9,102,45.736781,4.21671,3
2021-03-17,2021-03-18,59, WORMHOUT,2,1.2145,0,4.5,174,50.877813,2.476853,3
2021-03-17,2021-03-19,67, SCHWOBSHEIM,2,2.76589,2,1.53,110,48.231369,7.575652,3
2021-03-17,2021-03-18,62, AUDRUICQ,2,0.6157,2.1,3.06,100,50.884115,2.083412,3
2021-03-17,2021-03-21,63, CLERMONT-FERRAND,9,2.41408,0,17.63,452,45.786671,3.107042,3
2021-03-17,2021-03-21,20, AJACCIO,2,1.8641,0,2.38,75,48.867717,2.392954,3
2021-03-17,2021-03-18,62, AUDRUICQ,1,1.38753,1.2,0.69,64,50.884115,2.083412,3
2021-03-17,2021-03-20,17, TONNAY-CHARENTE,4,1.0,0,9.2,40,45.962309,-0.878113,3
2021-03-18,2021-03-19,42, RIORGES,1,0.59083,8.4,8.14,41,46.041508,4.04171,3
2021-03-18,2021-03-19,76, TRAIT (LE),1,0.287,3,2.54,33,49.484162,0.802257,3
2021-03-18,2021-03-22,73, MODANE,2,1.48732,1.6,3.31,137,45.194019,6.664194,3
2021-03-18,2021-03-20,3, BOURBON-L'ARCHAMBAULT,1,0.5899,6,1.63,59,46.584965,3.057117,3
2021-03-18,2021-03-20,71, TOURNUS,1,0.36417,9.9,9.1,32,46.564825,4.897479,3
2021-03-18,2021-03-19,63, VEYRE-MONTON,2,2.07986,3,13.42,142,45.673155,3.16073,3
2021-03-18,2021-03-19,42, RIVAS,5,0.567,2.6,7.66,303,45.583593,4.252971,3
2021-03-18,2021-03-19,59, SECLIN,2,1.65816,2.3,5.2,72,50.54831,3.034681,3
2021-03-18,2021-03-20,3, SAINT-POURCAIN-SUR-SIOULE,2,2.00611,4.3,9.13,135,46.31158,3.304564,3
2021-03-18,2021-03-19,58, PREMERY,1,1.18287,3.8,1.23,52,47.162382,3.339948,3
2021-03-18,2021-03-19,64, SOUMOULOU,2,1.86803,7,5.35,89,43.263822,-0.189853,3
2021-03-18,2021-03-20,73, SAINT-JEAN-DE-MAURIENNE,17,5.45907,13.4,55.43,556,45.267964,6.347847,3
2021-03-18,2021-03-19,62, NORDAUSQUES,2,1.06392,0,5.36,129,50.818237,2.08992,3
2021-03-18,2021-03-19,30, SAINT-HIPPOLYTE-DU-FORT,0,0.13013,0,0.41,4,43.956803,3.867114,3
2021-03-18,2021-03-19,26, LORIOL-SUR-DROME,1,0.76904,0.8,1.712,45,44.750005,4.799261,3
2021-03-19,2021-03-20,27, EVREUX,4,2.77,0,0.0,116,49.020599,1.146898,3
2021-03-19,2021-03-20,68, ILLZACH,4,4.70934,5.7,23.58,441,47.776,7.361973,3
2021-03-19,2021-03-22,23, SOUTERRAINE (LA),0,1.02102,1.7,1.562,38,46.235513,1.473113,3
2021-03-19,2021-03-22,86, MONTMORILLON,1,1.01138,0,5.94,332,46.429425,0.865728,3
2021-03-19,2021-03-20,34, BEZIERS,1,0.55407,7.5,1.46,10,43.348715,3.232849,3
2021-03-19,2021-03-22,80, ALBERT,4,2.319,3.7,14.87,79,50.002026,2.653788,3
2021-03-19,2021-03-22,51, SAINT-MEMMIE,1,0.87729,5.5,3.92,59,48.952519,4.389366,3
2021-03-19,2021-03-20,77, VILLEPARISIS,17,7.1625,13.4,31.74,801,48.94368,2.614745,3
2021-03-19,2021-03-21,12, MILLAU,2,0.87244,0,9.37,113,44.115989,3.07932,3
2021-03-19,2021-03-21,72, ECOMMOY,2,1.20662,0,2.44,92,47.822672,0.274427,3
2021-03-19,2021-03-21,35, GUIPRY,0,0.325,1.2,2.57,35,47.823588,-1.832162,3
2021-03-19,2021-03-22,88, SAINT-DIE-DES-VOSGES,3,2.04427,10.1,17.35,135,48.294697,6.940983,3
2021-03-19,2021-03-20,14, OUISTREHAM,0,0.85754,2.4,2.2,34,49.275563,-0.259958,3
2021-03-19,2021-03-20,32, ISLE-JOURDAIN-SUR-SAVE (L'),0,0.30955,9.8,2.83,21,43.614464,1.080658,3
2021-03-19,2021-03-21,22, LOUDEAC,4,1.486,3,0.0,2,48.172288,-2.747198,3
2021-03-19,2021-03-20,30, GRAU-DU-ROI (LE),0,0.3333,2,3.21,57,43.531749,4.140011,3
2021-03-19,2021-03-23,13, ARLES,3,2.917,2.2,7.65,153,43.608782,4.610256,3
2021-03-19,2021-03-21,71, CHAGNY,2,1.73516,0,2.85,180,46.907103,4.761834,3
2021-03-19,2021-03-20,43, LE PUY EN VELAY CEDEX,5,2.46612,12.2,6.83,158,45.030881,3.899202,3
2021-03-19,2021-03-21,68, FELLERING,0,0.382,1,2.33,20,47.894418,6.973904,3
2021-03-19,2021-03-20,27, EZY-SUR-EURE,1,0.62342,1.8,1.27,27,48.864686,1.416342,3
2021-03-19,2021-03-20,34, BEZIERS,1,0.85974,1.5,8.78,88,43.348715,3.232849,3
2021-03-19,2021-03-20,41, ROMORANTIN-LANTHENAY,1,1.36649,4.1,4.6,130,47.360174,1.743026,3
2021-03-19,2021-03-20,63, MARINGUES,0,0.49906,0,3.55,36,45.929291,3.333708,3
2021-03-19,2021-03-21,25, SAINT-VIT,3,2.93339,3,5.68,145,47.189073,5.82428,3
2021-03-20,2021-03-22,71, TOURNUS,2,0.39114,1.8,3.38,27,46.564825,4.897479,3
2021-03-20,2021-03-21,77, VILLEPARISIS,3,1.241,6,4.53,85,48.94368,2.614745,3
2021-03-20,2021-03-21,70, SAINT-LOUP-SUR-SEMOUSE,1,0.2,0.5,15.25,0,47.881539,6.274881,3
2021-03-20,2021-03-21,62, SAINTE-AUSTREBERTHE,7,3.36402,5,12.99,245,50.364129,2.046344,3
2021-03-20,2021-03-21,57, FENETRANGE,5,3.32646,0,3.81,165,48.847678,7.022426,3
2021-03-20,2021-03-21,58, SAINT-BENIN-D'AZY,0,0.573,5,0.98,145,46.999801,3.395899,3
2021-03-20,2021-03-21,34, CLERMONT-L'HERAULT,9,3.14977,6.1,33.34,266,43.630085,3.429377,3
2021-03-20,2021-03-22,71, GIVRY,2,0.693,0,3.21,80,46.779361,4.743764,3
2021-03-20,2021-03-23,69, CONDRIEU,2,0.83945,5.8,7.55,60,45.476757,4.754055,3
2021-03-20,2021-03-21,59, SECLIN,0,0.59483,2,3.05,52,50.54831,3.034681,3
2021-03-20,2021-03-21,62, AIRE-SUR-LA-LYS,2,0.36212,0,1.54,50,50.643784,2.403358,3
2021-03-20,2021-03-23,87, PANAZOL,1,0.5445,0,2.7,23,45.83941,1.317459,3
2021-03-20,2021-03-21,59, DUNKERQUE,4,5.13041,0,15.91,226,51.028093,2.346065,3
2021-03-20,2021-03-21,62, NORDAUSQUES,0,0.31584,1,0.74,57,50.818237,2.08992,3
2021-03-20,2021-03-23,80, ABBEVILLE,0,0.486,0,1.24,70,50.105799,1.828902,3
2021-03-20,2021-03-21,42, BOEN,6,2.68823,0,13.55,297,45.739941,4.191844,3
2021-03-21,2021-03-23,67, DURRENBACH,0,0.08956,0.6,0.08,8,48.898196,7.764905,3
2021-03-21,2021-03-22,27, NEUBOURG (LE),4,6.2089,4.3,1733.06,301,49.149004,0.909047,3
2021-03-21,2021-03-22,81, CASTRES,3,2.03274,3.8,18.41,221,43.609339,2.240055,3
2021-03-21,2021-03-22,76, CANY-BARVILLE,3,0.21371,0,1.99,70,49.78241,0.63431,3
2021-03-21,2021-03-22,45, CHATEAUNEUF-SUR-LOIRE,2,0.53567,2.1,0.35,35,47.872743,2.223164,3
2021-03-21,2021-03-22,27, NEUBOURG (LE),2,1.61363,0,4.77,29,49.149004,0.909047,3
2021-03-21,2021-03-25,46, AYNAC,3,0.4226,0,5.09,80,44.787497,1.853286,3
2021-03-21,2021-03-23,68, ROUFFACH,1,0.5488,5.1,1.57,49,47.95838,7.305052,3
2021-03-21,2021-03-22,35, GUIPRY,1,0.5901,1.2,6.92,39,47.823588,-1.832162,3
2021-03-21,2021-03-22,18, GUERCHE-SUR-L'AUBOIS (LA),1,0.766,0,2.82,80,46.9441,2.97141,3
2021-03-21,2021-03-22,7, TEIL (LE),0,0.21429,0,0.75,5,45.959076,-0.884687,3
2021-03-21,2021-03-22,36, SAINT-AOUT,0,0.26254,0,2.24,20,46.729262,1.974264,3
2021-03-21,2021-03-24,87, PANAZOL,4,0.8278,2.4,4.15,59,45.83941,1.317459,3
2021-03-21,2021-03-22,26, LORIOL-SUR-DROME,1,1.4051,0,6.9,66,44.750005,4.799261,3
2021-03-21,2021-03-22,17, MARANS,2,1.26291,7.6,12.34,78,46.309995,-0.986673,3
2021-03-21,2021-03-25,3, BELLERIVE-SUR-ALLIER,0,1.199,0,0.76,60,46.120712,3.40618,3
2021-03-21,2021-03-25,62, RAMECOURT,2,0.49156,2.2,4.9,44,50.367749,2.309376,3
2021-03-21,2021-03-23,29, ROSPORDEN,0,0.84337,4.3,9.9,83,47.951881,-3.821156,3
2021-03-21,2021-03-22,59, DUNKERQUE,0,0.52383,10.2,0.52,9,51.028093,2.346065,3
2021-03-21,2021-03-24,87, LIMOGES,0,0.30168,0,2.24,54,45.856159,1.221254,3
2021-03-21,2021-03-25,60, JONQUIERES,3,5.49966,5.8,7.76,235,49.403416,2.743904,3
2021-03-21,2021-03-22,59, SECLIN,0,0.28301,0,4.46,23,50.54831,3.034681,3
2021-03-21,2021-03-23,18, GUERCHE-SUR-L'AUBOIS (LA),4,2.232,3.2,6.56,107,46.9441,2.97141,3
2021-03-21,2021-03-22,26, MONTELIMAR,10,2.54216,9.6,18.75,110,44.553424,4.745639,3
2021-03-21,2021-03-25,63, BESSE-ET-SAINT-ANASTAISE,0,0.16388,0,3.89,18,45.507404,2.918851,3
2021-03-21,2021-03-23,3, BOURBON-L'ARCHAMBAULT,7,1.95067,0,19.71,139,46.584965,3.057117,3
2021-03-22,2021-03-23,88, GERARDMER,2,0.904,4.8,29.47,88,48.072021,6.839761,3
2021-03-22,2021-03-23,43, LE PUY EN VELAY CEDEX,2,1.71109,0,8.27,113,45.030881,3.899202,3
2021-03-22,2021-03-23,67, SCHWOBSHEIM,1,0.59046,1.6,3.94,27,48.231369,7.575652,3
2021-03-22,2021-03-24,71, MACON,1,1.81345,13.4,4.93,183,46.323354,4.810857,3
2021-03-22,2021-03-23,56, ELVEN,6,9.35924,5.2,5.07,292,47.733359,-2.594579,3
2021-03-22,2021-03-25,69, CONDRIEU,10,2.9414,7.1,6.44,184,45.476757,4.754055,3
2021-03-22,2021-03-25,69, CONDRIEU,1,0.51,0,0.32,54,45.476757,4.754055,3
2021-03-22,2021-03-25,60, BEAUVAIS,0,1.01717,0,20.61,110,49.439897,2.087073,3
2021-03-22,2021-03-26,63, ENVAL,3,3.2794,0,3.62,156,46.117037,2.711474,3
2021-03-22,2021-03-26,62, GUINES,1,1.17935,0,7.73,84,50.875394,1.871529,3
2021-03-22,2021-03-23,27, BEZU-SAINT-ELOI,0,0.26894,6,1.61,23,49.298471,1.693852,3
2021-03-22,2021-03-26,63, CLERMONT-FERRAND,1,0.21902,1.5,1.56,10,45.786671,3.107042,3
2021-03-22,2021-03-23,70, NOIDANS-LES-VESOUL,7,3.04962,6.2,21.51,229,47.61586,6.131158,3
2021-03-22,2021-03-23,68, RETZWILLER,0,0.1627,0.5,0.75,5,47.631016,7.097603,3
2021-03-22,2021-03-23,70, LUXEUIL-LES-BAINS,1,1.12989,0,3.2,50,47.817996,6.372699,3
2021-03-22,2021-03-25,55, VERDUN,1,0.69865,1.4,6.03,46,49.153914,5.365593,3
2021-03-22,2021-03-26,23, SOUTERRAINE (LA),0,0.5382,0,12.71,44,46.235513,1.473113,3
2021-03-22,2021-03-23,70, LUXEUIL-LES-BAINS,0,0.775,1.7,1.61,47,47.817996,6.372699,3
2021-03-22,2021-03-25,87, COUZEIX,1,0.28798,0.9,2.6,12,45.88693,1.217069,3
2021-03-22,2021-03-23,88, CHAVELOT,28,8.06201,13.2,46.48,674,48.228813,6.433005,3
2021-03-22,2021-03-23,45, BAULE,2,3.2046,1.8,3.38,113,47.810333,1.67005,3
2021-03-22,2021-03-25,51, COURTISOLS,4,2.10888,2.4,4.557,87,48.984346,4.520883,3
2021-03-22,2021-03-26,20, BASTIA,3,0.35,1.5,4.73,26,48.868956,2.393052,3
2021-03-22,2021-03-25,51, SAINTE-MENEHOULD,1,0.34808,3.6,5.19,22,49.099215,4.936022,3
2021-03-23,2021-03-24,30, GRAU-DU-ROI (LE),1,0.62417,0,1.84,16,43.531749,4.140011,3
2021-03-23,2021-03-24,78, MAREIL-SUR-MAULDRE,3,1.52019,3.5,8.35,161,48.894066,1.873291,3
2021-03-23,2021-03-24,29, LANRIVOARE,0,0.342,5.8,2.14,42,48.459626,-4.641106,3
2021-03-23,2021-03-25,69, SAINT-JEAN-D'ARDIERES,1,0.494,0,3.48,55,46.111874,4.741322,3
2021-03-23,2021-03-27,23, BOURGANEUF,0,0.50134,5.1,4.05,35,45.944859,1.753745,3
2021-03-23,2021-03-26,69, CONDRIEU,2,0.98583,3,5.04,116,45.476757,4.754055,3
2021-03-23,2021-03-26,23, BOURGANEUF,3,1.07275,3,6.59,108,45.944859,1.753745,3
2021-03-23,2021-03-24,27, VAL-DE-REUIL,11,2.04276,13.4,16.66,90,49.261533,1.20933,3
2021-03-23,2021-03-25,3, COMMENTRY,1,0.21,1.3,2.87,28,46.274736,2.749455,3
2021-03-23,2021-03-24,34, CLERMONT-L'HERAULT,6,1.4938,8.9,15.66,138,43.630085,3.429377,3
2021-03-23,2021-03-24,25, FINS-LES,1,0.46193,1.4,2.39,67,47.071754,6.622183,3
2021-03-23,2021-03-24,76, SAINT-NICOLAS-DE-LA-TAILLE,0,0.45,1.2,0.46,39,49.510735,0.476603,3
2021-03-23,2021-03-26,87, SAINT-JUNIEN,1,1.35508,3,10.37,74,45.896572,0.893218,3
2021-03-23,2021-03-25,74, PASSY,0,0.56463,9.4,2.93,52,45.925787,6.703807,3
2021-03-24,2021-03-27,55, VERDUN,1,0.66404,3.1,0.68,26,49.153914,5.365593,3
2021-03-24,2021-03-27,76, ROUXMESNIL-BOUTEILLES,1,0.70287,0,2.21,45,49.895959,1.103015,3
2021-03-24,2021-03-27,87, SAINT-JUNIEN,11,4.95874,7.9,17.03,662,45.896572,0.893218,3
2021-03-24,2021-03-27,17, SABLONCEAUX,5,0.96974,11,15.1,67,45.709259,-0.890056,3
2021-03-24,2021-03-25,30, SAINT-GILLES,3,0.50981,0,4.24,196,43.698432,4.411905,3
2021-03-24,2021-03-25,76, GOURNAY-EN-BRAY,0,0.31206,0,6.78,41,49.482734,1.714086,3
2021-03-24,2021-03-28,63, ISSOIRE,2,0.7464,1.9,4.56,49,45.542007,3.24313,3
2021-03-24,2021-03-28,63, ISSOIRE,3,1.12726,0,13.46,12,45.542007,3.24313,3
2021-03-24,2021-03-25,32, AUCH,2,0.85796,0,18.8,26,43.656961,0.57082,3
2021-03-24,2021-03-27,87, BESSINES-SUR-GARTEMPE,0,0.49898,4,1.719,63,46.1135,1.355882,3
2021-03-24,2021-03-25,63, ROMAGNAT,2,0.27532,1.7,3.53,50,45.725005,3.095781,3
2021-03-24,2021-03-25,76, TRAIT (LE),9,0.6936,3.4,10.95,102,49.484162,0.802257,3
2021-03-24,2021-03-28,62, SAINT-LAURENT-BLANGY,1,0.51711,5.6,1.69,52,50.304189,2.809964,3
2021-03-24,2021-03-25,88, MIRECOURT,0,0.48426,4.1,0.61,91,48.301026,6.134121,3
2021-03-24,2021-03-27,80, BRAY-SUR-SOMME,0,0.08882,0.6,0.36,10,49.94156,2.717035,3
2021-03-24,2021-03-25,29, ROSPORDEN,1,1.78503,13.4,7.29,99,47.951881,-3.821156,3
2021-03-25,2021-03-27,67, DIEMERINGEN,1,0.748,3.4,1.15,44,48.940256,7.189326,3
2021-03-25,2021-03-29,80, QUEVAUVILLERS,2,0.44315,4.8,8.541,56,49.823974,2.085935,3
2021-03-25,2021-03-26,76, CANY-BARVILLE,2,2.12395,8.2,7.93,158,49.78241,0.63431,3
2021-03-25,2021-03-29,63, LEMPDES,3,2.872,5.3,5.89,197,45.771876,3.193029,3
2021-03-25,2021-03-27,42, RIORGES,0,0.25315,0,0.85,14,46.041508,4.04171,3
2021-03-25,2021-03-27,73, SAINT-ETIENNE-DE-CUINES,2,0.667,12.7,2.27,129,45.340854,6.285825,3
2021-03-25,2021-03-26,68, OLTINGUE,4,1.2219,4,7.02,61,47.493196,7.393276,3
2021-03-25,2021-03-27,81, ALBI,0,0.24918,0,2.12,33,43.927836,2.149416,3
2021-03-25,2021-03-26,63, VEYRE-MONTON,0,0.72835,2.2,1.89,25,45.673155,3.16073,3
2021-03-25,2021-03-26,54, POMPEY,0,1.00554,2,2.88,36,48.770683,6.124736,3
2021-03-25,2021-03-26,42, SAVIGNEUX,1,1.15028,0,0.95,49,45.617997,4.094098,3
2021-03-25,2021-03-27,45, PITHIVIERS,1,0.229,2,3.73,111,48.17645,2.255167,3
2021-03-25,2021-03-26,20, BASTIA,0,0.41102,2.6,6.407,49,48.868956,2.393052,3
2021-03-26,2021-03-27,59, WORMHOUT,0,0.29515,0,0.56,27,50.877813,2.476853,3
2021-03-26,2021-03-27,70, LURE,5,0.616,5.5,6.66,36,47.684098,6.497007,3
2021-03-26,2021-03-27,12, MILLAU,0,0.69308,3.7,2.71,53,44.115989,3.07932,3
2021-03-26,2021-03-27,59, DUNKERQUE,0,0.20885,0,0.58,56,51.028093,2.346065,3
2021-03-26,2021-03-30,17, SABLONCEAUX,3,1.35128,3.4,23.01,104,45.709259,-0.890056,3
2021-03-26,2021-03-27,59, SECLIN,1,0.236,1.4,1.33,28,50.54831,3.034681,3
2021-03-26,2021-03-30,62, AUDRUICQ,0,0.16292,0,0.847,15,50.884115,2.083412,3
2021-03-26,2021-03-28,70, JUSSEY,1,0.9765,9.3,0.96,90,47.828082,5.889894,3
2021-03-26,2021-03-29,88, VAGNEY,4,1.049,6.6,6.77,83,48.008393,6.714792,3
2021-03-26,2021-03-28,42, SAINT-ETIENNE,0,0.40886,0,0.71,34,45.430195,4.370045,3
2021-03-26,2021-03-28,73, SAINT-ETIENNE-DE-CUINES,1,0.95638,1.7,3.53,348,45.340854,6.285825,3
2021-03-26,2021-03-27,43, LE PUY EN VELAY CEDEX,2,1.49993,9.1,1.61,48,45.030881,3.899202,3
2021-03-26,2021-03-28,57, DIEUZE,4,1.19406,3.5,7.19,80,48.811468,6.720321,3
2021-03-26,2021-03-27,25, FINS-LES,4,2.5158,7.6,6.83,403,47.071754,6.622183,3
2021-03-26,2021-03-27,30, SAINT-HIPPOLYTE-DU-FORT,0,0.68726,2.7,2.055,44,43.956803,3.867114,3
2021-03-26,2021-03-28,71, BRANGES,3,0.35684,1.8,4.49,92,46.652735,5.166097,3
2021-03-26,2021-03-27,3, COSNE-D'ALLIER,2,0.55922,4.7,2.98,50,47.401935,2.943449,3
2021-03-26,2021-03-27,85, SAINTE-HERMINE,0,0.184,0,0.9,10,46.560152,-1.077567,3
2021-03-26,2021-03-27,85, SAINT-HILAIRE-DE-RIEZ,3,0.9077,11.5,4.18,73,46.743665,-1.98845,3
2021-03-26,2021-03-27,12, RODEZ,1,0.5092,6.3,1.7,154,44.359272,2.566732,3
2021-03-26,2021-03-27,69, SAINT-SYMPHORIEN-SUR-COISE,2,1.68198,0,5.5,370,45.634387,4.449903,3
2021-03-26,2021-03-27,64, SOUMOULOU,1,1.6575,0,1.98,68,43.263822,-0.189853,3
2021-03-26,2021-03-27,26, LORIOL-SUR-DROME,3,0.87489,2.8,20.71,45,44.750005,4.799261,3
2021-03-27,2021-03-28,56, ELVEN,17,3.166,9.7,24.64,319,47.733359,-2.594579,3
2021-03-27,2021-03-28,72, ECOMMOY,4,0.6069,8.2,12.92,64,47.822672,0.274427,3
2021-03-27,2021-03-28,50, SAINT-PIERRE-EGLISE,1,0.45106,1,1.06,14,49.675979,-1.40277,4
2021-03-27,2021-03-28,18, CHATEAUMEILLANT,1,0.287,0.4,1.58,25,46.556452,2.206287,3
2021-03-27,2021-03-28,42, FEURS,2,0.575,1.2,4.78,85,45.736781,4.21671,3
2021-03-27,2021-03-28,85, SAINTE-HERMINE,5,3.685,6.4,21.67,206,46.560152,-1.077567,4
2021-03-27,2021-03-29,68, HESINGUE,1,1.375,1.7,4.59,65,47.576926,7.525224,3
2021-03-27,2021-03-30,51, SAINT-MEMMIE,3,2.48376,4.4,22.81,123,48.952519,4.389366,3
2021-03-27,2021-03-28,57, BITCHE,2,1.42,4.6,3.54,100,49.047606,7.444178,3
2021-03-27,2021-03-28,67, SCHWOBSHEIM,1,0.35169,0,2.27,36,48.231369,7.575652,3
2021-03-27,2021-03-28,27, BEAUMONT-LE-ROGER,10,3.172,7.1,45.56,179,49.063452,0.757449,3
2021-03-27,2021-03-31,62, NORDAUSQUES,1,0.7616,0,1.67,59,50.818237,2.08992,3
2021-03-27,2021-04-01,70, SAINT-LOUP-SUR-SEMOUSE,6,3.73926,0,7.07,308,47.881539,6.274881,4
2021-03-27,2021-03-28,56, ELVEN,1,0.29468,0,9.84,29,47.733359,-2.594579,3
2021-03-27,2021-03-28,44, MACHECOUL,13,1.3198,7.1,33.516,98,47.036205,-1.65073,3
2021-03-27,2021-03-28,89, AUXERRE,1,0.65,10.8,1.49,56,47.791247,3.579905,3
2021-03-27,2021-03-28,85, SAINTE-HERMINE,2,0.499,0,4.8,30,46.560152,-1.077567,3
2021-03-27,2021-03-28,63, PUY-GUILLAUME,5,3.67001,0,18.22,258,45.966534,3.513879,3
2021-03-27,2021-03-28,45, SAINT-DENIS-EN-VAL,0,0.49626,9,12.78,56,47.878503,1.969695,3
2021-03-27,2021-03-28,85, LUCON,10,1.02,10.7,14.4,300,46.459993,-1.163707,3
2021-03-27,2021-03-28,3, NEUVY,3,1.28732,12.8,6.66,221,48.043023,3.792792,3
2021-03-27,2021-03-29,71, GIVRY,2,1.22437,3,8.76,61,46.779361,4.743764,3
2021-03-27,2021-03-29,42, SAVIGNEUX,8,0.8606,0,7.98,55,45.617997,4.094098,3
2021-03-28,2021-03-29,58, PREMERY,1,0.45332,7.2,2.16,44,47.162382,3.339948,3
2021-03-28,2021-03-29,68, CERNAY,0,0.59224,4.4,2.81,35,47.80342,7.170948,3
2021-03-28,2021-03-29,68, COLMAR,1,0.7808,0,21.1,33,48.081502,7.352569,3
2021-03-28,2021-03-30,82, MONTAUBAN,1,0.61833,2.2,5.14,62,44.020606,1.363813,3
2021-03-28,2021-04-01,62, NORDAUSQUES,2,1.95638,0,1.16,166,50.818237,2.08992,4
2021-03-28,2021-03-29,69, CONDRIEU,12,2.75133,13.4,24.53,186,45.476757,4.754055,3
2021-03-28,2021-04-02,63, GELLES,4,2.8808,0,4.19,165,45.763212,2.784069,4
2021-03-28,2021-03-29,71, CHAGNY,5,2.19184,0,23.19,411,46.907103,4.761834,4
2021-03-28,2021-03-29,27, GASNY,2,0.8177,11.8,8.08,30,49.097295,1.600564,3
2021-03-28,2021-03-29,71, MACON,2,1.01201,7.1,4.75,46,46.323354,4.810857,4
2021-03-28,2021-03-29,50, SAINT-SAUVEUR-LE-VICOMTE,4,1.0,0,9.2,40,49.382654,-1.54003,4
2021-03-28,2021-03-29,74, PASSY,6,3.24755,0,4.944,153,45.925787,6.703807,3
2021-03-28,2021-03-29,27, VAL-DE-REUIL,3,0.96,8.8,6.41,30,49.261533,1.20933,3
2021-03-28,2021-03-29,25, SAINT-VIT,1,0.99855,2.2,6.57,69,47.189073,5.82428,3
2021-03-28,2021-03-29,85, SAINTE-HERMINE,0,0.549,0,0.7,23,46.560152,-1.077567,3
2021-03-28,2021-04-02,70, LURE,1,0.202,1.8,2.72,12,47.684098,6.497007,4
2021-03-28,2021-04-02,63, CLERMONT-FERRAND,0,0.26085,0.5,1.53,23,45.786671,3.107042,4
2021-03-28,2021-03-30,90, BELFORT,2,0.72675,4.6,4.3,104,47.640938,6.857469,3
2021-03-28,2021-04-01,62, AIRE-SUR-LA-LYS,1,1.647,11.5,5.88,99,50.643784,2.403358,3
2021-03-28,2021-03-29,31, TOULOUSE,0,0.7737,2.3,5.44,48,43.604082,1.433805,3
2021-03-28,2021-04-01,62, SAINTE-AUSTREBERTHE,3,2.25931,2.4,12.24,113,50.364129,2.046344,3
2021-03-28,2021-03-29,29, LANRIVOARE,7,2.77627,0,26.29,254,48.459626,-4.641106,3
2021-03-28,2021-03-29,63, MARINGUES,2,0.85019,6,2.14,34,45.929291,3.333708,3
2021-03-28,2021-03-29,3, CUSSET,2,0.35376,1.1,3.01,124,45.644397,0.047045,3
2021-03-28,2021-03-29,34, BEZIERS,4,2.52485,6.2,6.498,136,43.348715,3.232849,3
2021-03-28,2021-04-01,86, MONTMORILLON,0,0.21479,0,1.63,32,46.429425,0.865728,3
2021-03-28,2021-03-30,71, MACON,6,2.8322,0,19.9,213,46.323354,4.810857,3
2021-03-28,2021-03-30,68, RETZWILLER,1,0.4142,6,5.4,24,47.631016,7.097603,3
2021-03-29,2021-04-03,68, ROUFFACH,3,0.6679,0,5.17,85,47.95838,7.305052,4
2021-03-29,2021-04-02,36, SAINT-AOUT,0,0.30983,0,1.39,33,46.729262,1.974264,3
2021-03-29,2021-04-01,80, CAMON,1,1.05571,2.9,6.21,322,49.900914,2.356551,3
2021-03-29,2021-03-30,88, CHARMES-SUR-MOSELLE,1,0.34311,0,4.62,39,47.93222,6.660995,3
2021-03-29,2021-03-31,50, SAINT-SAUVEUR-LE-VICOMTE,0,0.4378,4.9,4.87,70,49.382654,-1.54003,3
2021-03-29,2021-03-30,44, SAINTE-REINE-DE-BRETAGNE,1,1.821,0,9.1,72,47.44547,-2.184908,3
2021-03-29,2021-03-31,73, SAINT-JEAN-DE-MAURIENNE,0,0.50942,1,3.46,32,45.267964,6.347847,3
2021-03-29,2021-03-30,27, EZY-SUR-EURE,2,1.18372,3.6,5.58,160,48.864686,1.416342,3
2021-03-29,2021-04-02,46, AYNAC,1,2.24699,4.9,8.44,161,44.787497,1.853286,3
2021-03-29,2021-04-03,46, AYNAC,1,0.498,2.9,14.66,34,44.787497,1.853286,4
