;Unnamed: 0;Date chargement;Date de livraison;Département;Villes destinataire;Palette;Poids;Metre Linéaire;Volume;Colis;latitude;longitude;mois chargement
1268;1376;12/03/2021;14/03/2021;26; MONTELIMAR;4;2.62164;0;8.69;117;44.553424;4.745639;3
1269;1308;12/03/2021;13/03/2021;76; SAINT-VIGOR-D'YMONVILLE;10;12.85;0;0.6;514;49.493494;0.361827;3
1270;1407;12/03/2021;14/03/2021;71; CHAGNY;3;0.465;8.3;2.22;48;46.907103;4.761834;3
1271;1202;12/03/2021;13/03/2021;63; CLERMONT-FERRAND;3;0.77412;2;9.59;53;45.786671;3.107042;3
1272;1210;12/03/2021;13/03/2021;62; GUINES;2;1.85043;0;6.5;124;50.875394;1.871529;3
1273;1274;12/03/2021;14/03/2021;68; FELLERING;2;1.02032;0.8;2.11;290;47.894418;6.973904;3
1274;1198;12/03/2021;14/03/2021;72; ECOMMOY;1;0.33223;1.4;1.47;25;47.822672;0.274427;3
1275;1325;12/03/2021;15/03/2021;80; BRAY-SUR-SOMME;0;0.24384;1.4;1.87;13;49.94156;2.717035;3
1276;1249;12/03/2021;14/03/2021;73; SAINT-ETIENNE-DE-CUINES;0;0.78616;1.9;1.36;54;45.340854;6.285825;3
1277;1404;12/03/2021;14/03/2021;71; BRANGES;0;0.338;1.2;0.84;19;46.652735;5.166097;3
1278;1248;12/03/2021;13/03/2021;42; SAVIGNEUX;1;0.18693;0;1.61;53;45.617997;4.094098;3
1279;1186;12/03/2021;14/03/2021;1; MEZERIAT;0;0.16535;1.2;1.16;15;46.243875;5.046776;3
1280;1371;12/03/2021;13/03/2021;3; CUSSET;0;0.15364;1.9;24.614;50;45.644397;0.047045;3
1281;1215;12/03/2021;13/03/2021;62; AIRE-SUR-LA-LYS;1;0.29032;1;1.85;37;50.643784;2.403358;3
1282;1253;13/03/2021;14/03/2021;42; FIRMINY;0;0.19552;0;6.9;18;45.386905;4.287403;3
1283;1316;13/03/2021;16/03/2021;17; TONNAY-CHARENTE;1;0.3626;1.2;2.28;41;45.962309;-0.878113;3
1284;1313;13/03/2021;17/03/2021;8; VOUZIERS;0;0.26107;0;179.0;29;49.414265;4.697693;3
1285;1327;13/03/2021;16/03/2021;87; PANAZOL;4;1.38;0;10.61;58;45.83941;1.317459;3
1286;1414;13/03/2021;14/03/2021;30; SAINT-GILLES;1;0.65224;0;1.83;26;43.698432;4.411905;3
1287;1232;13/03/2021;14/03/2021;44; SAINTE-REINE-DE-BRETAGNE;3;0.792;0;5.3;67;47.44547;-2.184908;3
1288;1234;13/03/2021;14/03/2021;67; SCHWOBSHEIM;4;0.5288;0;12.11;57;48.231369;7.575652;3
1289;1411;13/03/2021;14/03/2021;26; LORIOL-SUR-DROME;1;2.57313;8.4;17.69;199;44.750005;4.799261;3
1290;1171;13/03/2021;13/03/2021;26; MONTELIMAR;12;3.4511;0;25.81;196;44.553424;4.745639;3
1291;1422;13/03/2021;17/03/2021;38; CHAPAREILLAN;0;0.416;2;9.71;53;45.468559;5.979325;3
1292;1271;13/03/2021;14/03/2021;31; TOULOUSE;1;1.72421;0;1.28;64;43.604082;1.433805;3
1293;1266;13/03/2021;14/03/2021;30; LEZAN;0;0.62379;1.8;5.904;95;44.011058;4.047391;3
1294;1197;13/03/2021;14/03/2021;59; WATTEN;1;1.47223;0;0.382;62;50.832122;2.214511;3
1295;1279;13/03/2021;15/03/2021;71; MACON;4;1.173;0;27.87;173;46.323354;4.810857;3
1296;1189;13/03/2021;15/03/2021;68; DIDENHEIM;0;0.37965;1.8;7.122;33;47.741023;7.311274;3
1297;1169;13/03/2021;14/03/2021;27; NEUBOURG (LE);2;0.39982;2.1;6.016;86;49.149004;0.909047;3
1298;1398;13/03/2021;14/03/2021;12; MILLAU;1;1.826;0;4.83;59;44.115989;3.07932;3
1299;1378;13/03/2021;15/03/2021;26; MONTELIMAR;1;0.35381;2.7;2.55;27;44.553424;4.745639;3
1300;1222;13/03/2021;13/03/2021;36; SAINT-AOUT;0;0.15711;0.6;1.09;29;46.729262;1.974264;3
1301;1300;13/03/2021;14/03/2021;88; CHAVELOT;2;1.0654;1.5;1.81;120;48.228813;6.433005;3
1302;1268;13/03/2021;14/03/2021;63; ISSOIRE;7;2.44783;7.8;22.15;110;45.542007;3.24313;3
1303;1423;13/03/2021;14/03/2021;90; BELFORT;1;1.72454;2.2;2.3;172;47.640938;6.857469;3
1304;1290;13/03/2021;18/03/2021;20; PENTA-DI-CASINCA;0;0.27045;1;1.54;19;42.453419;9.499185;3
1305;1184;13/03/2021;14/03/2021;59; LOMME;2;0.96497;3.4;3.8;60;50.628838;2.994947;3
1306;1368;14/03/2021;15/03/2021;27; NEUBOURG (LE);1;0.3042;0;38.88;260;49.149004;0.909047;3
1307;1375;14/03/2021;16/03/2021;56; ELVEN;3;3.03616;0;20.02;213;47.733359;-2.594579;3
1308;1351;14/03/2021;15/03/2021;62; GUINES;0;0.28974;0;2.07;13;50.875394;1.871529;3
1309;1380;14/03/2021;16/03/2021;26; MONTELIMAR;1;0.4405;1.6;1.66;4;44.553424;4.745639;3
1310;1389;14/03/2021;15/03/2021;58; SAINT-BENIN-D'AZY;8;3.937;7.4;22.55;85;46.999801;3.395899;3
1311;1393;14/03/2021;15/03/2021;42; SAVIGNEUX;0;2.0;2.2;40.6;0;45.617997;4.094098;3
1312;1333;14/03/2021;15/03/2021;20; CORBARA;0;0.24955;0.9;1.933;28;42.618773;8.901299;3
1313;1428;14/03/2021;15/03/2021;70; LURE;2;0.4626;0;1.52;36;47.684098;6.497007;3
1314;1400;14/03/2021;16/03/2021;69; SAINT-JEAN-D'ARDIERES;0;0.22339;6.5;1.72;13;46.111874;4.741322;3
